customer_id,tenure,monthly_charges,total_charges,support_calls,contract_type,internet_service,payment_method,churn
CUST-2947,29,71.61348046744978,2065.208309149172,3,Month-to-month,DSL,Bank transfer (automatic),1
CUST-2948,28,50.4838169256267,1371.8739444031455,3,Month-to-month,DSL,Electronic check,0
CUST-2949,11,88.79100914553243,1018.2386411575011,3,Two year,DSL,Credit card (automatic),0
CUST-2950,65,106.39548220095105,6854.325314452884,3,Month-to-month,DSL,Electronic check,1
CUST-2951,19,49.886318878686765,903.5413937601293,3,Month-to-month,DSL,Credit card (automatic),1
CUST-2952,9,39.29840079390286,350.18488520478013,4,Two year,Fiber optic,Bank transfer (automatic),1
CUST-2953,27,31.618057425408914,859.1838644816056,1,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-2954,34,81.62540405708124,2804.596958412032,2,One year,No,Credit card (automatic),0
CUST-2955,44,64.38559911405694,2830.884483550017,4,Month-to-month,No,Mailed check,0
CUST-2956,68,38.801571719628896,2620.321927395632,4,Month-to-month,DSL,Credit card (automatic),0
CUST-2957,15,85.31367332918553,1315.8572886074533,3,One year,Fiber optic,Bank transfer (automatic),0
CUST-2958,51,34.84831830052844,1822.979499059176,1,Month-to-month,DSL,Credit card (automatic),0
CUST-2959,13,75.43007058479526,895.6011709644955,4,One year,DSL,Bank transfer (automatic),0
CUST-2960,49,72.71483816252646,3616.5042511889355,1,Month-to-month,DSL,Mailed check,0
CUST-2961,70,93.42278011860833,6523.253691155592,3,Month-to-month,DSL,Bank transfer (automatic),0
CUST-2962,56,25.510963994066675,1508.5176459697564,2,Month-to-month,Fiber optic,Mailed check,0
CUST-2963,51,108.78729318513304,5515.642894845465,2,Two year,Fiber optic,Credit card (automatic),0
CUST-2964,37,90.29917261468195,3291.343969209035,3,Month-to-month,DSL,Credit card (automatic),0
CUST-2965,17,41.61259983487622,739.8155827360915,2,Month-to-month,No,Bank transfer (automatic),0
CUST-2966,58,38.34053486097397,2330.2916415173563,2,Month-to-month,No,Credit card (automatic),0
CUST-2967,29,63.16602141437834,1750.6769952487664,1,One year,DSL,Mailed check,0
CUST-2968,33,101.75653295445969,3399.88523609629,2,Month-to-month,Fiber optic,Electronic check,0
CUST-2969,60,104.29499931391071,6285.716153051061,1,Two year,Fiber optic,Bank transfer (automatic),0
CUST-2970,55,72.0456092139383,3960.8775874802,2,Two year,Fiber optic,Bank transfer (automatic),0
CUST-2971,10,106.08108626867374,1164.4773927303395,5,Month-to-month,DSL,Electronic check,1
CUST-2972,47,20.544370919169058,869.921482743008,4,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-2973,23,23.51746315315966,596.5239054064654,0,Two year,DSL,Bank transfer (automatic),0
CUST-2974,21,111.18215936367427,2383.4685045248993,2,Month-to-month,No,Electronic check,0
CUST-2975,13,97.53319298859161,1327.8026919528113,2,Two year,Fiber optic,Mailed check,1
CUST-2976,33,65.07060582503857,2200.8661063242234,1,Month-to-month,Fiber optic,Electronic check,1
CUST-2977,24,95.36101314779872,2300.4323803497773,2,Month-to-month,Fiber optic,Electronic check,0
CUST-2978,11,115.56394617234216,1255.9496732525047,4,Two year,Fiber optic,Credit card (automatic),1
CUST-2979,17,97.20895238812851,1622.0334884239635,4,Month-to-month,DSL,Electronic check,1
CUST-2980,68,104.2371333818322,7117.5109730723225,6,Month-to-month,DSL,Mailed check,1
CUST-2981,47,96.06065813900618,4514.5389053946765,5,One year,DSL,Bank transfer (automatic),1
CUST-2982,25,36.82110924335416,909.9900315701362,3,Two year,No,Credit card (automatic),0
CUST-2983,21,103.35741096457367,2142.820559507925,3,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-2984,12,39.510882002421006,453.7490362175984,1,Two year,DSL,Electronic check,0
CUST-2985,37,109.2611328044147,4081.5131625422273,2,One year,DSL,Credit card (automatic),1
CUST-2986,42,65.8649898081076,2767.260345115944,1,Two year,Fiber optic,Mailed check,0
CUST-2987,17,87.69767523110285,1551.3213398555047,3,One year,Fiber optic,Mailed check,0
CUST-2988,48,69.72408478806435,3279.1022725954094,0,One year,DSL,Electronic check,0
CUST-2989,28,29.399092941660204,854.2016558525247,2,Two year,Fiber optic,Credit card (automatic),0
CUST-2990,41,49.07223076206651,1961.5562258576272,2,Month-to-month,No,Bank transfer (automatic),0
CUST-2991,47,118.3731853997006,5623.9997889015,3,Two year,Fiber optic,Credit card (automatic),1
CUST-2992,18,116.07147516698174,2151.0810685006245,1,Month-to-month,Fiber optic,Electronic check,1
CUST-2993,71,52.04868976555473,3624.9443834690733,0,Month-to-month,Fiber optic,Mailed check,0
CUST-2994,13,119.62968042452258,1516.9070627911674,3,One year,DSL,Electronic check,0
CUST-2995,13,104.55511954968996,1323.0760722862965,1,Month-to-month,Fiber optic,Mailed check,1
CUST-2996,31,81.09594994322546,2577.1034576980583,1,Two year,Fiber optic,Credit card (automatic),0
CUST-2997,2,24.01246202610095,18.320881200287516,2,Two year,Fiber optic,Electronic check,0
CUST-2998,16,110.14468295383796,1796.8153651732616,2,Month-to-month,Fiber optic,Electronic check,0
CUST-2999,9,75.74292792643197,648.626894705083,1,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-3000,38,106.84761512027696,4113.981893682676,1,One year,Fiber optic,Electronic check,0
CUST-3001,54,103.44291199057423,5644.651866238604,4,Two year,DSL,Mailed check,0
CUST-3002,56,103.3006215201086,5868.32983245793,1,Two year,DSL,Electronic check,0
CUST-3003,45,89.8173860714905,4033.2102707080703,3,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-3004,34,49.141513867604864,1670.9509062986588,1,Two year,Fiber optic,Electronic check,0
CUST-3005,9,53.616025774451984,475.58825826040913,1,Month-to-month,No,Credit card (automatic),0
CUST-3006,8,50.84692125826864,408.0944275095513,4,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3007,7,22.00459995325647,132.7517327360535,3,Month-to-month,No,Electronic check,1
CUST-3008,36,78.25689092148112,2870.10093158783,3,Month-to-month,Fiber optic,Electronic check,0
CUST-3009,18,89.88336704460329,1579.8664724787975,4,One year,Fiber optic,Credit card (automatic),1
CUST-3010,3,105.38659935252035,308.93087976032893,4,One year,DSL,Bank transfer (automatic),0
CUST-3011,28,34.01654333827304,962.0928720246417,1,Two year,Fiber optic,Electronic check,0
CUST-3012,70,74.41831489768018,5233.804230957717,3,One year,Fiber optic,Electronic check,0
CUST-3013,44,20.800814067378287,855.6949832954946,2,Month-to-month,Fiber optic,Electronic check,1
CUST-3014,21,29.50936477107295,607.402841064748,2,One year,Fiber optic,Bank transfer (automatic),0
CUST-3015,28,25.421174420599307,712.8971166341524,1,Month-to-month,Fiber optic,Mailed check,0
CUST-3016,54,92.54780340154869,5037.695007358091,4,One year,DSL,Bank transfer (automatic),0
CUST-3017,54,28.105956387760315,1507.0422637104764,0,Month-to-month,DSL,Credit card (automatic),0
CUST-3018,65,91.645298155879,5951.836556317233,2,Month-to-month,Fiber optic,Mailed check,0
CUST-3019,21,44.962470441058336,951.0838650478717,1,Month-to-month,Fiber optic,Electronic check,1
CUST-3020,13,107.77129606969395,1453.4871260968955,1,Two year,DSL,Bank transfer (automatic),0
CUST-3021,57,101.31499883638142,5672.376512330446,2,One year,Fiber optic,Bank transfer (automatic),0
CUST-3022,49,115.78302174752766,5678.670549406452,2,Two year,DSL,Credit card (automatic),0
CUST-3023,54,108.37620154580318,5910.78231990918,4,Month-to-month,DSL,Bank transfer (automatic),1
CUST-3024,10,113.33294191163472,1091.9701095602911,3,Two year,Fiber optic,Electronic check,0
CUST-3025,53,105.87423965133077,5573.691664463613,3,Month-to-month,Fiber optic,Mailed check,0
CUST-3026,44,89.33819006148553,3992.0914832840626,3,Two year,DSL,Electronic check,0
CUST-3027,47,37.025915212543595,1722.763505114357,1,Month-to-month,Fiber optic,Mailed check,0
CUST-3028,53,47.170751885409295,2484.0677658275495,2,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3029,46,41.27269661302731,1912.403344068327,1,Two year,Fiber optic,Bank transfer (automatic),0
CUST-3030,13,80.35857876582055,895.4648868838291,1,Two year,No,Electronic check,0
CUST-3031,37,70.36199379736014,2512.472856322208,0,Two year,No,Credit card (automatic),0
CUST-3032,24,106.70799971584236,2589.967292277335,4,Month-to-month,DSL,Electronic check,1
CUST-3033,2,115.26728664990756,218.29115410312173,4,One year,Fiber optic,Electronic check,1
CUST-3034,14,60.485988961814435,838.7888446380344,1,Month-to-month,DSL,Mailed check,0
CUST-3035,10,70.63505532808124,673.4837774957489,5,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-3036,35,117.15163568041392,4086.557491542308,1,Two year,Fiber optic,Bank transfer (automatic),0
CUST-3037,25,47.62389416231436,1250.1989839845733,2,One year,DSL,Mailed check,0
CUST-3038,3,99.23907753588136,304.3155104377393,4,Two year,DSL,Bank transfer (automatic),0
CUST-3039,17,42.52399023352463,775.8836834885519,2,Month-to-month,Fiber optic,Electronic check,0
CUST-3040,12,88.14601154252719,1050.0327910394944,3,Two year,No,Electronic check,0
CUST-3041,54,45.36156276385641,2450.4903581345316,0,One year,Fiber optic,Bank transfer (automatic),0
CUST-3042,24,108.37333888313869,2617.2368434894215,1,One year,DSL,Electronic check,1
CUST-3043,29,76.14779437366768,2234.6139977322273,0,Month-to-month,DSL,Electronic check,0
CUST-3044,43,38.59336408743846,1617.1442903821612,1,Two year,Fiber optic,Electronic check,0
CUST-3045,25,42.4369175698486,1059.6324948152835,2,Two year,Fiber optic,Mailed check,0
CUST-3046,60,69.38491957081003,4129.327629599647,0,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-3047,65,116.16020255748788,7625.863935077913,1,One year,No,Credit card (automatic),0
CUST-3048,28,96.96421638836544,2628.7869160189857,2,Month-to-month,DSL,Credit card (automatic),0
CUST-3049,16,68.83096428258452,1130.5994530370115,1,One year,Fiber optic,Electronic check,0
CUST-3050,47,53.77191445622171,2488.610981795272,2,Two year,No,Credit card (automatic),0
CUST-3051,58,74.92684933484426,4289.01055638619,0,Month-to-month,DSL,Mailed check,0
CUST-3052,27,94.83608334286197,2545.4627484171765,2,One year,Fiber optic,Credit card (automatic),1
CUST-3053,53,98.39285884528,5279.3367156028235,1,Month-to-month,DSL,Credit card (automatic),0
CUST-3054,42,52.46087980969447,2171.242591249435,1,One year,Fiber optic,Mailed check,0
CUST-3055,59,92.11592682138772,5344.627600079965,2,Two year,Fiber optic,Electronic check,0
CUST-3056,47,85.77887800361862,3984.38950910841,3,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3057,34,115.91122919962939,3947.1665775418796,2,Month-to-month,Fiber optic,Electronic check,1
CUST-3058,37,113.10902905080148,4104.19975455908,3,Two year,DSL,Electronic check,1
CUST-3059,6,98.93793256035771,629.6890049625299,3,One year,Fiber optic,Electronic check,1
CUST-3060,7,92.33946888549283,567.316522634451,4,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-3061,25,47.40415897042758,1160.9943003738963,1,Month-to-month,No,Electronic check,1
CUST-3062,33,104.59652560985333,3492.63470888831,3,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-3063,55,62.750570371336615,3426.1702654447704,2,Month-to-month,Fiber optic,Electronic check,0
CUST-3064,58,47.22405425060447,2671.8363382413622,1,One year,DSL,Mailed check,0
CUST-3065,7,58.41607579534625,404.37119505687826,1,Month-to-month,No,Electronic check,1
CUST-3066,57,103.59354900165079,5880.16684133789,1,One year,Fiber optic,Credit card (automatic),0
CUST-3067,12,34.8633215577885,478.9491452510496,2,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3068,16,65.61587411198225,1090.9529731957557,2,Month-to-month,DSL,Electronic check,1
CUST-3069,43,69.23575945294897,3002.4541100904653,1,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3070,7,23.66296975988194,166.7185259271829,2,One year,DSL,Electronic check,0
CUST-3071,51,39.574602954816534,2007.3634893782641,0,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3072,32,102.67424285758564,3274.3725263031165,2,Two year,No,Mailed check,1
CUST-3073,8,103.07673885947607,739.1310859459353,4,Month-to-month,No,Electronic check,1
CUST-3074,45,49.2415083884248,2216.015221907413,0,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3075,59,107.48972345979263,6302.2684405875125,2,Month-to-month,No,Electronic check,1
CUST-3076,4,97.17829390683478,384.4322190812331,4,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-3077,67,61.79074837954094,4142.588225054873,2,Two year,DSL,Bank transfer (automatic),0
CUST-3078,29,94.84063444050378,2726.098522230999,5,Two year,No,Bank transfer (automatic),0
CUST-3079,29,116.13346311948062,3414.525336500166,2,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-3080,28,65.89697180653488,1791.3678068901975,1,One year,Fiber optic,Bank transfer (automatic),0
CUST-3081,44,43.842717895348365,1904.3809769086588,0,One year,No,Mailed check,0
CUST-3082,4,114.18165000501558,440.30733458830554,4,Two year,Fiber optic,Credit card (automatic),1
CUST-3083,9,80.37442885632565,781.1430010162337,3,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-3084,5,30.526516248042526,154.18566861319627,2,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3085,56,77.26828158566894,4326.154561471024,0,One year,Fiber optic,Credit card (automatic),0
CUST-3086,50,70.05808894482988,3546.4301004192675,1,Month-to-month,No,Credit card (automatic),0
CUST-3087,15,105.55888940755634,1557.2803360109222,1,Two year,Fiber optic,Electronic check,0
CUST-3088,32,73.06951897635214,2381.9826255832168,1,Two year,No,Electronic check,0
CUST-3089,28,45.523243434428345,1294.5407942989827,0,Month-to-month,No,Mailed check,0
CUST-3090,22,87.56440638648886,1988.2919756296512,3,Two year,DSL,Credit card (automatic),1
CUST-3091,17,74.25754525355802,1243.4254695265456,0,Two year,DSL,Electronic check,0
CUST-3092,59,43.30446282668724,2540.2408926518956,3,Two year,DSL,Bank transfer (automatic),0
CUST-3093,71,77.36278579429079,5499.865539957795,3,Two year,Fiber optic,Credit card (automatic),0
CUST-3094,57,102.15355778896861,5819.7126448791605,2,One year,Fiber optic,Credit card (automatic),0
CUST-3095,26,22.857091772401045,632.667954574483,0,Month-to-month,No,Bank transfer (automatic),0
CUST-3096,25,83.08510386451117,2066.3049050781674,2,Two year,DSL,Mailed check,0
CUST-3097,10,54.95851957843921,496.56820453148487,1,Month-to-month,No,Electronic check,0
CUST-3098,45,49.26714457594242,2284.7481491811773,2,Month-to-month,DSL,Credit card (automatic),0
CUST-3099,11,59.258775036111125,747.6077506314335,2,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-3100,53,54.20226642479817,2794.3433740794508,0,One year,Fiber optic,Credit card (automatic),0
CUST-3101,68,103.22391067084416,7043.235040452821,2,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-3102,28,47.479781076790054,1366.7907795395456,1,Two year,No,Electronic check,0
CUST-3103,65,93.31530231065854,6077.662477595691,4,One year,DSL,Bank transfer (automatic),0
CUST-3104,49,29.405982022858872,1519.5872200899018,3,Month-to-month,DSL,Electronic check,1
CUST-3105,47,115.13963724844156,5344.46817669135,1,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3106,52,82.23166372485518,4247.861209304481,1,Month-to-month,Fiber optic,Electronic check,1
CUST-3107,54,90.67185770445602,4901.620936067616,1,Month-to-month,Fiber optic,Electronic check,1
CUST-3108,60,49.8039332094451,3034.2295763409516,2,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-3109,57,61.209656870811465,3549.3161237170398,1,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3110,47,42.377838627097624,1931.4641786416303,0,Two year,Fiber optic,Credit card (automatic),1
CUST-3111,31,113.25360858022239,3422.04484426462,3,One year,Fiber optic,Bank transfer (automatic),0
CUST-3112,46,68.81044471013777,3204.258640859138,3,One year,No,Electronic check,0
CUST-3113,26,83.044811565799,2164.99334210508,2,Month-to-month,DSL,Mailed check,1
CUST-3114,5,93.42720305307154,475.35472815623007,3,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-3115,52,57.1106091099539,3009.943176058148,1,One year,DSL,Bank transfer (automatic),0
CUST-3116,54,92.01016545391413,4928.051887332522,1,One year,Fiber optic,Credit card (automatic),0
CUST-3117,33,87.59924897563401,2878.783501849476,3,Month-to-month,DSL,Electronic check,1
CUST-3118,50,90.56593338739465,4554.481250221753,4,Month-to-month,Fiber optic,Mailed check,0
CUST-3119,38,68.92299002046128,2571.5327715469944,2,Two year,No,Credit card (automatic),0
CUST-3120,27,58.29373822916171,1546.8130214217285,2,Month-to-month,Fiber optic,Electronic check,1
CUST-3121,15,42.208218820898985,638.3658493495163,3,Month-to-month,No,Mailed check,0
CUST-3122,61,102.46263528008929,6276.3977755702335,1,Month-to-month,DSL,Electronic check,1
CUST-3123,21,80.83500465316787,1625.2203577410771,2,Two year,DSL,Bank transfer (automatic),0
CUST-3124,46,64.4352196097495,2997.3732222040117,4,Two year,No,Electronic check,0
CUST-3125,69,114.39959067106113,7915.412307424722,2,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3126,6,24.78388125070388,106.59022562085303,3,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-3127,38,105.01719452050476,4103.114615389227,3,Month-to-month,Fiber optic,Electronic check,1
CUST-3128,62,119.75825929459724,7377.484885676316,2,Month-to-month,No,Mailed check,0
CUST-3129,62,108.69421108828674,6775.766924759699,2,Month-to-month,Fiber optic,Electronic check,0
CUST-3130,46,101.04365856156252,4661.885502945164,2,Month-to-month,Fiber optic,Mailed check,0
CUST-3131,13,57.43059934063246,725.9176909194457,0,Month-to-month,Fiber optic,Mailed check,0
CUST-3132,3,43.13141822622935,133.9063536282729,2,Two year,DSL,Bank transfer (automatic),0
CUST-3133,6,93.4850520499601,587.5933526051742,3,One year,Fiber optic,Electronic check,0
CUST-3134,8,50.45753662885684,546.3944481477956,3,Two year,Fiber optic,Electronic check,0
CUST-3135,44,37.60396821549707,1582.147465812079,1,One year,Fiber optic,Bank transfer (automatic),0
CUST-3136,33,98.65258871035913,3119.979968127289,4,Two year,Fiber optic,Credit card (automatic),0
CUST-3137,50,51.254365223672224,2512.2111404417346,3,Two year,DSL,Electronic check,0
CUST-3138,11,111.44417294873384,1224.379603237229,4,Month-to-month,DSL,Bank transfer (automatic),1
CUST-3139,28,104.06326448191253,2947.0458961612303,1,Month-to-month,No,Mailed check,1
CUST-3140,70,104.76403295092551,7338.305607796403,2,Two year,DSL,Electronic check,0
CUST-3141,41,97.15697260558262,3975.8263017195054,1,Two year,Fiber optic,Bank transfer (automatic),0
CUST-3142,16,108.08814237747367,1806.2436988157947,2,Two year,DSL,Bank transfer (automatic),0
CUST-3143,68,100.57468921781201,6799.534736856765,5,One year,No,Bank transfer (automatic),0
CUST-3144,48,80.25113635747287,3935.180448374529,2,Month-to-month,Fiber optic,Electronic check,0
CUST-3145,56,49.58227185818632,2807.633928539888,0,Month-to-month,DSL,Credit card (automatic),0
CUST-3146,64,108.8209193214149,7039.519295969578,3,Month-to-month,DSL,Electronic check,1
CUST-3147,59,104.06036227731919,6092.415405253545,2,Two year,Fiber optic,Electronic check,0
CUST-3148,62,67.2879322210545,4154.24194453616,0,Two year,DSL,Bank transfer (automatic),0
CUST-3149,11,23.90786860019552,189.92405331962402,2,Month-to-month,DSL,Electronic check,1
CUST-3150,18,83.85437274019135,1524.3884712620695,4,One year,Fiber optic,Electronic check,0
CUST-3151,19,25.059685367658172,492.1806462436522,2,One year,Fiber optic,Mailed check,0
CUST-3152,55,112.62799618484073,6294.965076880679,3,Month-to-month,No,Bank transfer (automatic),0
CUST-3153,26,116.1631256625307,3024.281926456179,2,Two year,Fiber optic,Mailed check,0
CUST-3154,6,38.94901458996042,157.83061767447268,3,One year,Fiber optic,Bank transfer (automatic),0
CUST-3155,4,87.638937805491,397.7654251926171,5,Month-to-month,DSL,Credit card (automatic),0
CUST-3156,29,29.226900456276276,801.9135256067187,1,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-3157,59,92.95169285731221,5420.674857707062,3,Month-to-month,No,Electronic check,0
CUST-3158,17,54.72876661526746,965.4880352477318,0,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3159,43,88.10501117304453,3750.1219901408012,1,Month-to-month,DSL,Electronic check,0
CUST-3160,66,57.287650920217786,3751.0399109025498,0,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-3161,34,34.556750983323575,1245.0539231383812,0,One year,No,Credit card (automatic),0
CUST-3162,8,60.61099805025579,510.5659988075789,1,One year,No,Electronic check,1
CUST-3163,13,31.267352663479002,436.3263685721408,1,One year,Fiber optic,Bank transfer (automatic),0
CUST-3164,8,77.68832749769459,552.6849023457478,3,Two year,DSL,Credit card (automatic),0
CUST-3165,65,24.095153214947977,1601.4621823447264,2,Two year,Fiber optic,Mailed check,0
CUST-3166,43,72.73196795998597,3113.6031868629434,0,Two year,Fiber optic,Bank transfer (automatic),0
CUST-3167,39,108.63686470955409,4214.63212390369,1,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-3168,59,103.78732701193627,6143.877035227102,2,Month-to-month,DSL,Credit card (automatic),1
CUST-3169,44,108.27816996264968,4764.655233617993,2,Month-to-month,No,Mailed check,0
CUST-3170,9,112.20488021271073,936.6798919347997,3,One year,DSL,Credit card (automatic),1
CUST-3171,37,30.45278878756942,1174.3533039555873,1,Two year,DSL,Bank transfer (automatic),0
CUST-3172,36,32.87472028757131,1235.8672020818663,1,One year,No,Electronic check,0
CUST-3173,28,75.70068063131286,2090.2516766631165,2,One year,No,Bank transfer (automatic),0
CUST-3174,42,109.39726684244292,4625.130785127758,1,One year,DSL,Electronic check,0
CUST-3175,43,117.43494565240307,5095.377698637544,2,One year,No,Mailed check,0
CUST-3176,42,24.626191733999995,940.866590041023,1,Two year,Fiber optic,Credit card (automatic),0
CUST-3177,66,55.577408420066014,3642.347227374908,1,Two year,Fiber optic,Credit card (automatic),0
CUST-3178,55,41.289425465999344,2162.048644247076,0,Two year,Fiber optic,Credit card (automatic),0
CUST-3179,48,95.59658489312481,4620.338261531018,4,One year,Fiber optic,Electronic check,0
CUST-3180,22,84.0193868537032,1870.7518156105516,3,Month-to-month,Fiber optic,Mailed check,1
CUST-3181,27,31.98880314838454,830.9336083029109,0,Month-to-month,No,Credit card (automatic),0
CUST-3182,67,68.35220673649715,4572.086025970581,2,Month-to-month,DSL,Credit card (automatic),0
CUST-3183,13,88.54405223712914,1132.6663048049131,2,Month-to-month,DSL,Credit card (automatic),0
CUST-3184,45,97.90053939240377,4303.507200941231,2,Two year,Fiber optic,Mailed check,0
CUST-3185,10,22.00527097840085,285.06899029616494,1,Month-to-month,DSL,Credit card (automatic),0
CUST-3186,9,109.04695739838898,994.1813624752307,3,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-3187,54,76.92813829505245,4146.905947550383,3,Month-to-month,DSL,Electronic check,1
CUST-3188,27,101.19091149599046,2725.2652197266784,1,Month-to-month,DSL,Electronic check,1
CUST-3189,34,100.79380300142834,3462.375835387557,3,Two year,DSL,Credit card (automatic),0
CUST-3190,1,38.98526602709691,0.0,2,Month-to-month,Fiber optic,Mailed check,1
CUST-3191,32,31.01721202536331,948.782235047252,1,Two year,No,Electronic check,0
CUST-3192,71,92.12872689738266,6551.7879767239,3,Month-to-month,Fiber optic,Electronic check,1
CUST-3193,67,35.642691882161905,2443.8389993457786,2,Two year,DSL,Mailed check,0
CUST-3194,20,104.99374914047237,1979.3738956644634,5,One year,No,Electronic check,1
CUST-3195,35,92.61894838621052,3291.4668104733164,4,One year,No,Electronic check,0
CUST-3196,17,104.18253643652626,1735.7022473297218,3,Month-to-month,Fiber optic,Electronic check,0
CUST-3197,18,49.90126796093461,883.8940579500116,1,One year,DSL,Credit card (automatic),0
CUST-3198,45,51.6598060410569,2326.3818566591285,0,One year,Fiber optic,Electronic check,0
CUST-3199,53,87.12215563463177,4562.232323846841,1,Month-to-month,Fiber optic,Mailed check,0
CUST-3200,68,23.144595505894753,1511.8195310388276,1,Month-to-month,DSL,Mailed check,0
CUST-3201,65,92.64967463374226,6032.606044911067,4,Two year,Fiber optic,Bank transfer (automatic),0
CUST-3202,1,103.57830708546012,198.3205593630947,4,Month-to-month,DSL,Electronic check,1
CUST-3203,58,61.516358660410404,3520.6391621708285,1,Two year,Fiber optic,Electronic check,0
CUST-3204,26,96.48788300884686,2460.9820647063443,1,One year,No,Electronic check,1
CUST-3205,20,37.46109169822619,688.0349656947411,0,Month-to-month,DSL,Credit card (automatic),0
CUST-3206,10,52.22603938194847,510.98262918596356,4,Month-to-month,DSL,Bank transfer (automatic),1
CUST-3207,59,117.43049631104775,6879.267130081814,2,Two year,DSL,Electronic check,0
CUST-3208,41,118.63281735601262,4815.889722693067,1,One year,No,Credit card (automatic),0
CUST-3209,5,71.2605053021588,366.8112523834566,3,Month-to-month,No,Electronic check,1
CUST-3210,65,113.4269791463877,7300.526473229727,1,One year,DSL,Mailed check,0
CUST-3211,17,72.27306780568546,1309.7576043412823,0,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3212,22,49.158812816115734,1022.7056385379694,1,Two year,DSL,Mailed check,0
CUST-3213,41,46.68992880987718,1970.8589684533988,2,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-3214,68,112.95057053681488,7779.287875031916,3,Month-to-month,Fiber optic,Electronic check,0
CUST-3215,69,37.24463889738591,2629.784482094113,2,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3216,11,77.96324582018183,911.2851278034587,2,Month-to-month,DSL,Mailed check,1
CUST-3217,56,75.55250680627196,4270.748402283127,1,One year,Fiber optic,Electronic check,0
CUST-3218,51,93.9621684652995,4802.759169107717,1,One year,DSL,Bank transfer (automatic),0
CUST-3219,21,69.92429075247748,1527.3502914483986,0,Two year,Fiber optic,Credit card (automatic),0
CUST-3220,26,47.22856607081342,1214.9134801503392,0,One year,DSL,Mailed check,0
CUST-3221,19,36.939649963157855,745.1144440536248,2,Month-to-month,No,Bank transfer (automatic),1
CUST-3222,60,82.08188035058917,4980.301850380199,5,One year,Fiber optic,Bank transfer (automatic),0
CUST-3223,71,91.89907568532331,6550.259990690151,2,Two year,DSL,Credit card (automatic),0
CUST-3224,47,76.95212786820326,3603.2851662748485,2,Month-to-month,DSL,Electronic check,1
CUST-3225,71,93.83512771211947,6686.7005193334435,2,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3226,26,34.15212024499601,869.4879890610974,0,One year,DSL,Bank transfer (automatic),1
CUST-3227,40,108.24701949431355,4302.689715657473,3,Month-to-month,DSL,Electronic check,0
CUST-3228,5,78.23955084085031,430.58126187602187,2,Month-to-month,DSL,Mailed check,0
CUST-3229,21,32.68439268925972,693.6823594125151,1,Two year,DSL,Mailed check,0
CUST-3230,4,66.1925204205735,303.558714075046,1,Two year,No,Credit card (automatic),0
CUST-3231,23,104.47917378659115,2410.6503791878777,1,One year,No,Bank transfer (automatic),0
CUST-3232,15,109.75621934531601,1671.8176614962133,3,Two year,No,Electronic check,1
CUST-3233,8,46.46495049987615,441.63586453451484,3,Month-to-month,No,Electronic check,1
CUST-3234,41,91.12658247104531,3728.084588299987,1,One year,Fiber optic,Bank transfer (automatic),0
CUST-3235,19,29.99852474837767,549.7932608119164,5,One year,Fiber optic,Bank transfer (automatic),0
CUST-3236,46,23.35458714121578,1095.799800200195,2,Month-to-month,No,Electronic check,0
CUST-3237,28,76.03989538199427,2000.1762197578078,3,Month-to-month,DSL,Mailed check,1
CUST-3238,68,89.48275793281259,6120.270835320976,2,One year,DSL,Credit card (automatic),0
CUST-3239,15,99.5786731176502,1450.5743103435275,1,Two year,DSL,Electronic check,0
